sample_id,subject_id,session_id,media_path,label,label_source,split,recorded_sex
01-01-04-02-02-01-15,actor-15,01-01-04-02-02-01-15,data\ravdess\Actor_15\01-01-04-02-02-01-15.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-02-15,actor-15,01-01-04-02-02-02-15,data\ravdess\Actor_15\01-01-04-02-02-02-15.mp4,sad,RAVDESS acted emotion,train,male
01-01-05-01-01-01-15,actor-15,01-01-05-01-01-01-15,data\ravdess\Actor_15\01-01-05-01-01-01-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-01-02-15,actor-15,01-01-05-01-01-02-15,data\ravdess\Actor_15\01-01-05-01-01-02-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-01-15,actor-15,01-01-05-01-02-01-15,data\ravdess\Actor_15\01-01-05-01-02-01-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-02-15,actor-15,01-01-05-01-02-02-15,data\ravdess\Actor_15\01-01-05-01-02-02-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-01-15,actor-15,01-01-05-02-01-01-15,data\ravdess\Actor_15\01-01-05-02-01-01-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-02-15,actor-15,01-01-05-02-01-02-15,data\ravdess\Actor_15\01-01-05-02-01-02-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-01-15,actor-15,01-01-05-02-02-01-15,data\ravdess\Actor_15\01-01-05-02-02-01-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-02-15,actor-15,01-01-05-02-02-02-15,data\ravdess\Actor_15\01-01-05-02-02-02-15.mp4,angry,RAVDESS acted emotion,train,male
01-01-06-01-01-01-15,actor-15,01-01-06-01-01-01-15,data\ravdess\Actor_15\01-01-06-01-01-01-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-01-02-15,actor-15,01-01-06-01-01-02-15,data\ravdess\Actor_15\01-01-06-01-01-02-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-01-15,actor-15,01-01-06-01-02-01-15,data\ravdess\Actor_15\01-01-06-01-02-01-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-02-15,actor-15,01-01-06-01-02-02-15,data\ravdess\Actor_15\01-01-06-01-02-02-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-01-15,actor-15,01-01-06-02-01-01-15,data\ravdess\Actor_15\01-01-06-02-01-01-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-02-15,actor-15,01-01-06-02-01-02-15,data\ravdess\Actor_15\01-01-06-02-01-02-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-01-15,actor-15,01-01-06-02-02-01-15,data\ravdess\Actor_15\01-01-06-02-02-01-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-02-15,actor-15,01-01-06-02-02-02-15,data\ravdess\Actor_15\01-01-06-02-02-02-15.mp4,fearful,RAVDESS acted emotion,train,male
01-01-07-01-01-01-15,actor-15,01-01-07-01-01-01-15,data\ravdess\Actor_15\01-01-07-01-01-01-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-01-02-15,actor-15,01-01-07-01-01-02-15,data\ravdess\Actor_15\01-01-07-01-01-02-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-01-15,actor-15,01-01-07-01-02-01-15,data\ravdess\Actor_15\01-01-07-01-02-01-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-02-15,actor-15,01-01-07-01-02-02-15,data\ravdess\Actor_15\01-01-07-01-02-02-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-01-15,actor-15,01-01-07-02-01-01-15,data\ravdess\Actor_15\01-01-07-02-01-01-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-02-15,actor-15,01-01-07-02-01-02-15,data\ravdess\Actor_15\01-01-07-02-01-02-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-01-15,actor-15,01-01-07-02-02-01-15,data\ravdess\Actor_15\01-01-07-02-02-01-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-02-15,actor-15,01-01-07-02-02-02-15,data\ravdess\Actor_15\01-01-07-02-02-02-15.mp4,disgust,RAVDESS acted emotion,train,male
01-01-08-01-01-01-15,actor-15,01-01-08-01-01-01-15,data\ravdess\Actor_15\01-01-08-01-01-01-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-01-02-15,actor-15,01-01-08-01-01-02-15,data\ravdess\Actor_15\01-01-08-01-01-02-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-01-15,actor-15,01-01-08-01-02-01-15,data\ravdess\Actor_15\01-01-08-01-02-01-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-02-15,actor-15,01-01-08-01-02-02-15,data\ravdess\Actor_15\01-01-08-01-02-02-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-01-15,actor-15,01-01-08-02-01-01-15,data\ravdess\Actor_15\01-01-08-02-01-01-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-02-15,actor-15,01-01-08-02-01-02-15,data\ravdess\Actor_15\01-01-08-02-01-02-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-01-15,actor-15,01-01-08-02-02-01-15,data\ravdess\Actor_15\01-01-08-02-02-01-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-02-15,actor-15,01-01-08-02-02-02-15,data\ravdess\Actor_15\01-01-08-02-02-02-15.mp4,surprised,RAVDESS acted emotion,train,male
01-01-01-01-01-01-16,actor-16,01-01-01-01-01-01-16,data\ravdess\Actor_16\01-01-01-01-01-01-16.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-01-02-16,actor-16,01-01-01-01-01-02-16,data\ravdess\Actor_16\01-01-01-01-01-02-16.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-01-16,actor-16,01-01-01-01-02-01-16,data\ravdess\Actor_16\01-01-01-01-02-01-16.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-02-16,actor-16,01-01-01-01-02-02-16,data\ravdess\Actor_16\01-01-01-01-02-02-16.mp4,neutral,RAVDESS acted emotion,train,female
01-01-02-01-01-01-16,actor-16,01-01-02-01-01-01-16,data\ravdess\Actor_16\01-01-02-01-01-01-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-01-02-16,actor-16,01-01-02-01-01-02-16,data\ravdess\Actor_16\01-01-02-01-01-02-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-01-16,actor-16,01-01-02-01-02-01-16,data\ravdess\Actor_16\01-01-02-01-02-01-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-02-16,actor-16,01-01-02-01-02-02-16,data\ravdess\Actor_16\01-01-02-01-02-02-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-01-16,actor-16,01-01-02-02-01-01-16,data\ravdess\Actor_16\01-01-02-02-01-01-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-02-16,actor-16,01-01-02-02-01-02-16,data\ravdess\Actor_16\01-01-02-02-01-02-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-01-16,actor-16,01-01-02-02-02-01-16,data\ravdess\Actor_16\01-01-02-02-02-01-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-02-16,actor-16,01-01-02-02-02-02-16,data\ravdess\Actor_16\01-01-02-02-02-02-16.mp4,calm,RAVDESS acted emotion,train,female
01-01-03-01-01-01-16,actor-16,01-01-03-01-01-01-16,data\ravdess\Actor_16\01-01-03-01-01-01-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-01-02-16,actor-16,01-01-03-01-01-02-16,data\ravdess\Actor_16\01-01-03-01-01-02-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-01-16,actor-16,01-01-03-01-02-01-16,data\ravdess\Actor_16\01-01-03-01-02-01-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-02-16,actor-16,01-01-03-01-02-02-16,data\ravdess\Actor_16\01-01-03-01-02-02-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-01-16,actor-16,01-01-03-02-01-01-16,data\ravdess\Actor_16\01-01-03-02-01-01-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-02-16,actor-16,01-01-03-02-01-02-16,data\ravdess\Actor_16\01-01-03-02-01-02-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-01-16,actor-16,01-01-03-02-02-01-16,data\ravdess\Actor_16\01-01-03-02-02-01-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-02-16,actor-16,01-01-03-02-02-02-16,data\ravdess\Actor_16\01-01-03-02-02-02-16.mp4,happy,RAVDESS acted emotion,train,female
01-01-04-01-01-01-16,actor-16,01-01-04-01-01-01-16,data\ravdess\Actor_16\01-01-04-01-01-01-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-01-02-16,actor-16,01-01-04-01-01-02-16,data\ravdess\Actor_16\01-01-04-01-01-02-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-02-01-16,actor-16,01-01-04-01-02-01-16,data\ravdess\Actor_16\01-01-04-01-02-01-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-02-02-16,actor-16,01-01-04-01-02-02-16,data\ravdess\Actor_16\01-01-04-01-02-02-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-01-01-16,actor-16,01-01-04-02-01-01-16,data\ravdess\Actor_16\01-01-04-02-01-01-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-01-02-16,actor-16,01-01-04-02-01-02-16,data\ravdess\Actor_16\01-01-04-02-01-02-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-02-01-16,actor-16,01-01-04-02-02-01-16,data\ravdess\Actor_16\01-01-04-02-02-01-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-02-02-16,actor-16,01-01-04-02-02-02-16,data\ravdess\Actor_16\01-01-04-02-02-02-16.mp4,sad,RAVDESS acted emotion,train,female
01-01-05-01-01-01-16,actor-16,01-01-05-01-01-01-16,data\ravdess\Actor_16\01-01-05-01-01-01-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-01-02-16,actor-16,01-01-05-01-01-02-16,data\ravdess\Actor_16\01-01-05-01-01-02-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-02-01-16,actor-16,01-01-05-01-02-01-16,data\ravdess\Actor_16\01-01-05-01-02-01-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-02-02-16,actor-16,01-01-05-01-02-02-16,data\ravdess\Actor_16\01-01-05-01-02-02-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-01-01-16,actor-16,01-01-05-02-01-01-16,data\ravdess\Actor_16\01-01-05-02-01-01-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-01-02-16,actor-16,01-01-05-02-01-02-16,data\ravdess\Actor_16\01-01-05-02-01-02-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-02-01-16,actor-16,01-01-05-02-02-01-16,data\ravdess\Actor_16\01-01-05-02-02-01-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-02-02-16,actor-16,01-01-05-02-02-02-16,data\ravdess\Actor_16\01-01-05-02-02-02-16.mp4,angry,RAVDESS acted emotion,train,female
01-01-06-01-01-01-16,actor-16,01-01-06-01-01-01-16,data\ravdess\Actor_16\01-01-06-01-01-01-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-01-02-16,actor-16,01-01-06-01-01-02-16,data\ravdess\Actor_16\01-01-06-01-01-02-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-02-01-16,actor-16,01-01-06-01-02-01-16,data\ravdess\Actor_16\01-01-06-01-02-01-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-02-02-16,actor-16,01-01-06-01-02-02-16,data\ravdess\Actor_16\01-01-06-01-02-02-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-01-01-16,actor-16,01-01-06-02-01-01-16,data\ravdess\Actor_16\01-01-06-02-01-01-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-01-02-16,actor-16,01-01-06-02-01-02-16,data\ravdess\Actor_16\01-01-06-02-01-02-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-02-01-16,actor-16,01-01-06-02-02-01-16,data\ravdess\Actor_16\01-01-06-02-02-01-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-02-02-16,actor-16,01-01-06-02-02-02-16,data\ravdess\Actor_16\01-01-06-02-02-02-16.mp4,fearful,RAVDESS acted emotion,train,female
01-01-07-01-01-01-16,actor-16,01-01-07-01-01-01-16,data\ravdess\Actor_16\01-01-07-01-01-01-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-01-02-16,actor-16,01-01-07-01-01-02-16,data\ravdess\Actor_16\01-01-07-01-01-02-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-02-01-16,actor-16,01-01-07-01-02-01-16,data\ravdess\Actor_16\01-01-07-01-02-01-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-02-02-16,actor-16,01-01-07-01-02-02-16,data\ravdess\Actor_16\01-01-07-01-02-02-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-01-01-16,actor-16,01-01-07-02-01-01-16,data\ravdess\Actor_16\01-01-07-02-01-01-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-01-02-16,actor-16,01-01-07-02-01-02-16,data\ravdess\Actor_16\01-01-07-02-01-02-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-02-01-16,actor-16,01-01-07-02-02-01-16,data\ravdess\Actor_16\01-01-07-02-02-01-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-02-02-16,actor-16,01-01-07-02-02-02-16,data\ravdess\Actor_16\01-01-07-02-02-02-16.mp4,disgust,RAVDESS acted emotion,train,female
01-01-08-01-01-01-16,actor-16,01-01-08-01-01-01-16,data\ravdess\Actor_16\01-01-08-01-01-01-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-01-02-16,actor-16,01-01-08-01-01-02-16,data\ravdess\Actor_16\01-01-08-01-01-02-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-02-01-16,actor-16,01-01-08-01-02-01-16,data\ravdess\Actor_16\01-01-08-01-02-01-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-02-02-16,actor-16,01-01-08-01-02-02-16,data\ravdess\Actor_16\01-01-08-01-02-02-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-01-01-16,actor-16,01-01-08-02-01-01-16,data\ravdess\Actor_16\01-01-08-02-01-01-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-01-02-16,actor-16,01-01-08-02-01-02-16,data\ravdess\Actor_16\01-01-08-02-01-02-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-02-01-16,actor-16,01-01-08-02-02-01-16,data\ravdess\Actor_16\01-01-08-02-02-01-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-02-02-16,actor-16,01-01-08-02-02-02-16,data\ravdess\Actor_16\01-01-08-02-02-02-16.mp4,surprised,RAVDESS acted emotion,train,female
01-01-01-01-01-01-17,actor-17,01-01-01-01-01-01-17,data\ravdess\Actor_17\01-01-01-01-01-01-17.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-01-02-17,actor-17,01-01-01-01-01-02-17,data\ravdess\Actor_17\01-01-01-01-01-02-17.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-01-17,actor-17,01-01-01-01-02-01-17,data\ravdess\Actor_17\01-01-01-01-02-01-17.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-02-17,actor-17,01-01-01-01-02-02-17,data\ravdess\Actor_17\01-01-01-01-02-02-17.mp4,neutral,RAVDESS acted emotion,train,male
01-01-02-01-01-01-17,actor-17,01-01-02-01-01-01-17,data\ravdess\Actor_17\01-01-02-01-01-01-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-01-02-17,actor-17,01-01-02-01-01-02-17,data\ravdess\Actor_17\01-01-02-01-01-02-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-01-17,actor-17,01-01-02-01-02-01-17,data\ravdess\Actor_17\01-01-02-01-02-01-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-02-17,actor-17,01-01-02-01-02-02-17,data\ravdess\Actor_17\01-01-02-01-02-02-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-01-17,actor-17,01-01-02-02-01-01-17,data\ravdess\Actor_17\01-01-02-02-01-01-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-02-17,actor-17,01-01-02-02-01-02-17,data\ravdess\Actor_17\01-01-02-02-01-02-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-01-17,actor-17,01-01-02-02-02-01-17,data\ravdess\Actor_17\01-01-02-02-02-01-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-02-17,actor-17,01-01-02-02-02-02-17,data\ravdess\Actor_17\01-01-02-02-02-02-17.mp4,calm,RAVDESS acted emotion,train,male
01-01-03-01-01-01-17,actor-17,01-01-03-01-01-01-17,data\ravdess\Actor_17\01-01-03-01-01-01-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-01-02-17,actor-17,01-01-03-01-01-02-17,data\ravdess\Actor_17\01-01-03-01-01-02-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-01-17,actor-17,01-01-03-01-02-01-17,data\ravdess\Actor_17\01-01-03-01-02-01-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-02-17,actor-17,01-01-03-01-02-02-17,data\ravdess\Actor_17\01-01-03-01-02-02-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-01-17,actor-17,01-01-03-02-01-01-17,data\ravdess\Actor_17\01-01-03-02-01-01-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-02-17,actor-17,01-01-03-02-01-02-17,data\ravdess\Actor_17\01-01-03-02-01-02-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-01-17,actor-17,01-01-03-02-02-01-17,data\ravdess\Actor_17\01-01-03-02-02-01-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-02-17,actor-17,01-01-03-02-02-02-17,data\ravdess\Actor_17\01-01-03-02-02-02-17.mp4,happy,RAVDESS acted emotion,train,male
01-01-04-01-01-01-17,actor-17,01-01-04-01-01-01-17,data\ravdess\Actor_17\01-01-04-01-01-01-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-01-02-17,actor-17,01-01-04-01-01-02-17,data\ravdess\Actor_17\01-01-04-01-01-02-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-01-17,actor-17,01-01-04-01-02-01-17,data\ravdess\Actor_17\01-01-04-01-02-01-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-02-17,actor-17,01-01-04-01-02-02-17,data\ravdess\Actor_17\01-01-04-01-02-02-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-01-17,actor-17,01-01-04-02-01-01-17,data\ravdess\Actor_17\01-01-04-02-01-01-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-02-17,actor-17,01-01-04-02-01-02-17,data\ravdess\Actor_17\01-01-04-02-01-02-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-01-17,actor-17,01-01-04-02-02-01-17,data\ravdess\Actor_17\01-01-04-02-02-01-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-02-17,actor-17,01-01-04-02-02-02-17,data\ravdess\Actor_17\01-01-04-02-02-02-17.mp4,sad,RAVDESS acted emotion,train,male
01-01-05-01-01-01-17,actor-17,01-01-05-01-01-01-17,data\ravdess\Actor_17\01-01-05-01-01-01-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-01-02-17,actor-17,01-01-05-01-01-02-17,data\ravdess\Actor_17\01-01-05-01-01-02-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-01-17,actor-17,01-01-05-01-02-01-17,data\ravdess\Actor_17\01-01-05-01-02-01-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-02-17,actor-17,01-01-05-01-02-02-17,data\ravdess\Actor_17\01-01-05-01-02-02-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-01-17,actor-17,01-01-05-02-01-01-17,data\ravdess\Actor_17\01-01-05-02-01-01-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-02-17,actor-17,01-01-05-02-01-02-17,data\ravdess\Actor_17\01-01-05-02-01-02-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-01-17,actor-17,01-01-05-02-02-01-17,data\ravdess\Actor_17\01-01-05-02-02-01-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-02-17,actor-17,01-01-05-02-02-02-17,data\ravdess\Actor_17\01-01-05-02-02-02-17.mp4,angry,RAVDESS acted emotion,train,male
01-01-06-01-01-01-17,actor-17,01-01-06-01-01-01-17,data\ravdess\Actor_17\01-01-06-01-01-01-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-01-02-17,actor-17,01-01-06-01-01-02-17,data\ravdess\Actor_17\01-01-06-01-01-02-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-01-17,actor-17,01-01-06-01-02-01-17,data\ravdess\Actor_17\01-01-06-01-02-01-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-02-17,actor-17,01-01-06-01-02-02-17,data\ravdess\Actor_17\01-01-06-01-02-02-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-01-17,actor-17,01-01-06-02-01-01-17,data\ravdess\Actor_17\01-01-06-02-01-01-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-02-17,actor-17,01-01-06-02-01-02-17,data\ravdess\Actor_17\01-01-06-02-01-02-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-01-17,actor-17,01-01-06-02-02-01-17,data\ravdess\Actor_17\01-01-06-02-02-01-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-02-17,actor-17,01-01-06-02-02-02-17,data\ravdess\Actor_17\01-01-06-02-02-02-17.mp4,fearful,RAVDESS acted emotion,train,male
01-01-07-01-01-01-17,actor-17,01-01-07-01-01-01-17,data\ravdess\Actor_17\01-01-07-01-01-01-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-01-02-17,actor-17,01-01-07-01-01-02-17,data\ravdess\Actor_17\01-01-07-01-01-02-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-01-17,actor-17,01-01-07-01-02-01-17,data\ravdess\Actor_17\01-01-07-01-02-01-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-02-17,actor-17,01-01-07-01-02-02-17,data\ravdess\Actor_17\01-01-07-01-02-02-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-01-17,actor-17,01-01-07-02-01-01-17,data\ravdess\Actor_17\01-01-07-02-01-01-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-02-17,actor-17,01-01-07-02-01-02-17,data\ravdess\Actor_17\01-01-07-02-01-02-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-01-17,actor-17,01-01-07-02-02-01-17,data\ravdess\Actor_17\01-01-07-02-02-01-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-02-17,actor-17,01-01-07-02-02-02-17,data\ravdess\Actor_17\01-01-07-02-02-02-17.mp4,disgust,RAVDESS acted emotion,train,male
01-01-08-01-01-01-17,actor-17,01-01-08-01-01-01-17,data\ravdess\Actor_17\01-01-08-01-01-01-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-01-02-17,actor-17,01-01-08-01-01-02-17,data\ravdess\Actor_17\01-01-08-01-01-02-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-01-17,actor-17,01-01-08-01-02-01-17,data\ravdess\Actor_17\01-01-08-01-02-01-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-02-17,actor-17,01-01-08-01-02-02-17,data\ravdess\Actor_17\01-01-08-01-02-02-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-01-17,actor-17,01-01-08-02-01-01-17,data\ravdess\Actor_17\01-01-08-02-01-01-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-02-17,actor-17,01-01-08-02-01-02-17,data\ravdess\Actor_17\01-01-08-02-01-02-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-01-17,actor-17,01-01-08-02-02-01-17,data\ravdess\Actor_17\01-01-08-02-02-01-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-02-17,actor-17,01-01-08-02-02-02-17,data\ravdess\Actor_17\01-01-08-02-02-02-17.mp4,surprised,RAVDESS acted emotion,train,male
01-01-01-01-01-01-18,actor-18,01-01-01-01-01-01-18,data\ravdess\Actor_18\01-01-01-01-01-01-18.mp4,neutral,RAVDESS acted emotion,train,female
